id,contrat_id,client_id,date_emission,date_echeance,montant_brut,montant_net,statut,date_encaissement
PRM00902,POL0064,CLT016,2026-03-03,2026-04-03,746,709,encaissée,2026-03-06
PRM00903,POL0064,CLT016,2026-04-03,2026-05-03,746,709,encaissée,2026-04-16
PRM00904,POL0065,CLT016,2024-11-06,2024-12-06,906,861,encaissée,2024-11-18
PRM00905,POL0065,CLT016,2024-12-06,2025-01-06,906,861,encaissée,2024-12-13
PRM00906,POL0065,CLT016,2025-01-06,2025-02-06,906,861,encaissée,2025-01-16
PRM00907,POL0065,CLT016,2025-02-06,2025-03-06,906,861,encaissée,2025-02-09
PRM00908,POL0065,CLT016,2025-03-06,2025-04-06,906,861,encaissée,2025-03-10
PRM00909,POL0065,CLT016,2025-04-06,2025-05-06,906,861,encaissée,2025-04-20
PRM00910,POL0065,CLT016,2025-05-06,2025-06-06,906,861,encaissée,2025-05-14
PRM00911,POL0065,CLT016,2025-06-06,2025-07-06,906,861,encaissée,2025-06-14
PRM00912,POL0065,CLT016,2025-07-06,2025-08-06,906,861,encaissée,2025-07-07
PRM00913,POL0065,CLT016,2025-08-06,2025-09-06,906,861,encaissée,2025-08-11
PRM00914,POL0065,CLT016,2025-09-06,2025-10-06,906,861,encaissée,2025-09-21
PRM00915,POL0065,CLT016,2025-10-06,2025-11-06,906,861,encaissée,2025-10-14
PRM00916,POL0065,CLT016,2025-11-06,2025-12-06,906,861,encaissée,2025-11-18
PRM00917,POL0065,CLT016,2025-12-06,2026-01-06,906,861,encaissée,2025-12-13
PRM00918,POL0065,CLT016,2026-01-06,2026-02-06,906,861,encaissée,2026-01-07
PRM00919,POL0065,CLT016,2026-02-06,2026-03-06,906,861,encaissée,2026-02-09
PRM00920,POL0065,CLT016,2026-03-06,2026-04-06,906,861,encaissée,2026-03-09
PRM00921,POL0065,CLT016,2026-04-06,2026-05-06,906,861,encaissée,2026-04-18
PRM00922,POL0066,CLT016,2024-09-10,2024-10-10,1987,1888,encaissée,2024-09-23
PRM00923,POL0066,CLT016,2024-10-10,2024-11-10,1987,1888,encaissée,2024-10-17
PRM00924,POL0066,CLT016,2024-11-10,2024-12-10,1987,1888,encaissée,2024-11-21
PRM00925,POL0066,CLT016,2024-12-10,2025-01-10,1987,1888,encaissée,2024-12-22
PRM00926,POL0066,CLT016,2025-01-10,2025-02-10,1987,1888,encaissée,2025-01-21
PRM00927,POL0066,CLT016,2025-02-10,2025-03-10,1987,1888,encaissée,2025-02-19
PRM00928,POL0066,CLT016,2025-03-10,2025-04-10,1987,1888,encaissée,2025-03-14
PRM00929,POL0066,CLT016,2025-04-10,2025-05-10,1987,1888,encaissée,2025-04-24
PRM00930,POL0066,CLT016,2025-05-10,2025-06-10,1987,1888,encaissée,2025-05-24
PRM00931,POL0066,CLT016,2025-06-10,2025-07-10,1987,1888,encaissée,2025-06-13
PRM00932,POL0066,CLT016,2025-07-10,2025-08-10,1987,1888,encaissée,2025-07-13
PRM00933,POL0066,CLT016,2025-08-10,2025-09-10,1987,1888,encaissée,2025-08-25
PRM00934,POL0066,CLT016,2025-09-10,2025-10-10,1987,1888,encaissée,2025-09-19
PRM00935,POL0066,CLT016,2025-10-10,2025-11-10,1987,1888,encaissée,2025-10-20
PRM00936,POL0066,CLT016,2025-11-10,2025-12-10,1987,1888,encaissée,2025-11-15
PRM00937,POL0066,CLT016,2025-12-10,2026-01-10,1987,1888,encaissée,2025-12-19
PRM00938,POL0066,CLT016,2026-01-10,2026-02-10,1987,1888,encaissée,2026-01-19
PRM00939,POL0066,CLT016,2026-02-10,2026-03-10,1987,1888,encaissée,2026-02-11
PRM00940,POL0066,CLT016,2026-03-10,2026-04-10,1987,1888,encaissée,2026-03-14
PRM00941,POL0066,CLT016,2026-04-10,2026-05-10,1987,1888,encaissée,2026-04-18
PRM00942,POL0067,CLT016,2025-04-23,2025-05-23,1062,1009,encaissée,2025-04-27
PRM00943,POL0067,CLT016,2025-05-23,2025-06-23,1062,1009,encaissée,2025-05-29
PRM00944,POL0067,CLT016,2025-06-23,2025-07-23,1062,1009,encaissée,2025-06-24
PRM00945,POL0067,CLT016,2025-07-23,2025-08-23,1062,1009,encaissée,2025-08-01
PRM00946,POL0067,CLT016,2025-08-23,2025-09-23,1062,1009,encaissée,2025-08-29
PRM00947,POL0067,CLT016,2025-09-23,2025-10-23,1062,1009,encaissée,2025-09-24
PRM00948,POL0067,CLT016,2025-10-23,2025-11-23,1062,1009,encaissée,2025-11-06
PRM00949,POL0067,CLT016,2025-11-23,2025-12-23,1062,1009,encaissée,2025-11-29
PRM00950,POL0067,CLT016,2025-12-23,2026-01-23,1062,1009,encaissée,2025-12-25
PRM00951,POL0067,CLT016,2026-01-23,2026-02-23,1062,1009,encaissée,2026-02-04
PRM00952,POL0067,CLT016,2026-02-23,2026-03-23,1062,1009,encaissée,2026-03-05
PRM00953,POL0067,CLT016,2026-03-23,2026-04-23,1062,1009,encaissée,2026-03-30
PRM00954,POL0067,CLT016,2026-04-23,2026-05-23,1062,1009,encaissée,2026-05-01
PRM00955,POL0068,CLT017,2024-10-04,2024-11-04,1845,1753,encaissée,2024-10-08
PRM00956,POL0068,CLT017,2024-11-04,2024-12-04,1845,1753,encaissée,2024-11-13
PRM00957,POL0068,CLT017,2024-12-04,2025-01-04,1845,1753,encaissée,2024-12-06
PRM00958,POL0068,CLT017,2025-01-04,2025-02-04,1845,1753,encaissée,2025-01-12
PRM00959,POL0068,CLT017,2025-02-04,2025-03-04,1845,1753,encaissée,2025-02-18
PRM00960,POL0068,CLT017,2025-03-04,2025-04-04,1845,1753,encaissée,2025-03-14
PRM00961,POL0068,CLT017,2025-04-04,2025-05-04,1845,1753,encaissée,2025-04-17
PRM00962,POL0068,CLT017,2025-05-04,2025-06-04,1845,1753,encaissée,2025-05-14
PRM00963,POL0068,CLT017,2025-06-04,2025-07-04,1845,1753,encaissée,2025-06-09
PRM00964,POL0068,CLT017,2025-07-04,2025-08-04,1845,1753,encaissée,2025-07-08
PRM00965,POL0068,CLT017,2025-08-04,2025-09-04,1845,1753,encaissée,2025-08-18
PRM00966,POL0068,CLT017,2025-09-04,2025-10-04,1845,1753,encaissée,2025-09-17
PRM00967,POL0068,CLT017,2025-10-04,2025-11-04,1845,1753,encaissée,2025-10-09
PRM00968,POL0068,CLT017,2025-11-04,2025-12-04,1845,1753,encaissée,2025-11-16
PRM00969,POL0068,CLT017,2025-12-04,2026-01-04,1845,1753,encaissée,2025-12-06
PRM00970,POL0068,CLT017,2026-01-04,2026-02-04,1845,1753,encaissée,2026-01-19
PRM00971,POL0068,CLT017,2026-02-04,2026-03-04,1845,1753,encaissée,2026-02-09
PRM00972,POL0068,CLT017,2026-03-04,2026-04-04,1845,1753,encaissée,2026-03-14
PRM00973,POL0068,CLT017,2026-04-04,2026-05-04,1845,1753,encaissée,2026-04-19
PRM00974,POL0069,CLT017,2025-01-15,2025-02-15,97,92,encaissée,2025-01-20
PRM00975,POL0069,CLT017,2025-02-15,2025-03-15,97,92,encaissée,2025-02-20
PRM00976,POL0069,CLT017,2025-03-15,2025-04-15,97,92,encaissée,2025-03-26
PRM00977,POL0069,CLT017,2025-04-15,2025-05-15,97,92,encaissée,2025-04-25
PRM00978,POL0069,CLT017,2025-05-15,2025-06-15,97,92,encaissée,2025-05-20
PRM00979,POL0069,CLT017,2025-06-15,2025-07-15,97,92,encaissée,2025-06-29
PRM00980,POL0069,CLT017,2025-07-15,2025-08-15,97,92,encaissée,2025-07-22
PRM00981,POL0069,CLT017,2025-08-15,2025-09-15,97,92,encaissée,2025-08-21
PRM00982,POL0069,CLT017,2025-09-15,2025-10-15,97,92,encaissée,2025-09-25
PRM00983,POL0069,CLT017,2025-10-15,2025-11-15,97,92,encaissée,2025-10-29
PRM00984,POL0069,CLT017,2025-11-15,2025-12-15,97,92,encaissée,2025-11-21
PRM00985,POL0069,CLT017,2025-12-15,2026-01-15,97,92,encaissée,2025-12-24
PRM00986,POL0069,CLT017,2026-01-15,2026-02-15,97,92,encaissée,2026-01-18
PRM00987,POL0069,CLT017,2026-02-15,2026-03-15,97,92,encaissée,2026-02-20
PRM00988,POL0069,CLT017,2026-03-15,2026-04-15,97,92,encaissée,2026-03-26
PRM00989,POL0069,CLT017,2026-04-15,2026-05-15,97,92,encaissée,2026-04-22
PRM00990,POL0070,CLT017,2025-05-02,2025-06-02,381,362,encaissée,2025-05-08
PRM00991,POL0070,CLT017,2025-06-02,2025-07-02,381,362,encaissée,2025-06-17
PRM00992,POL0070,CLT017,2025-07-02,2025-08-02,381,362,encaissée,2025-07-14
PRM00993,POL0070,CLT017,2025-08-02,2025-09-02,381,362,encaissée,2025-08-07
PRM00994,POL0070,CLT017,2025-09-02,2025-10-02,381,362,encaissée,2025-09-05
PRM00995,POL0070,CLT017,2025-10-02,2025-11-02,381,362,encaissée,2025-10-05
PRM00996,POL0070,CLT017,2025-11-02,2025-12-02,381,362,encaissée,2025-11-03
PRM00997,POL0070,CLT017,2025-12-02,2026-01-02,381,362,encaissée,2025-12-14
PRM00998,POL0070,CLT017,2026-01-02,2026-02-02,381,362,encaissée,2026-01-15
PRM00999,POL0070,CLT017,2026-02-02,2026-03-02,381,362,encaissée,2026-02-03
PRM01000,POL0070,CLT017,2026-03-02,2026-04-02,381,362,encaissée,2026-03-13
PRM01001,POL0070,CLT017,2026-04-02,2026-05-02,381,362,encaissée,2026-04-09
PRM01002,POL0070,CLT017,2026-05-02,2026-06-02,381,362,encaissée,2026-05-13
PRM01003,POL0071,CLT017,2025-05-14,2025-06-14,343,326,encaissée,2025-05-18
PRM01004,POL0071,CLT017,2025-06-14,2025-07-14,343,326,encaissée,2025-06-16
PRM01005,POL0071,CLT017,2025-07-14,2025-08-14,343,326,encaissée,2025-07-28
PRM01006,POL0071,CLT017,2025-08-14,2025-09-14,343,326,encaissée,2025-08-17
PRM01007,POL0071,CLT017,2025-09-14,2025-10-14,343,326,encaissée,2025-09-18
PRM01008,POL0071,CLT017,2025-10-14,2025-11-14,343,326,encaissée,2025-10-27
PRM01009,POL0071,CLT017,2025-11-14,2025-12-14,343,326,encaissée,2025-11-20
PRM01010,POL0071,CLT017,2025-12-14,2026-01-14,343,326,encaissée,2025-12-20
PRM01011,POL0071,CLT017,2026-01-14,2026-02-14,343,326,encaissée,2026-01-24
PRM01012,POL0071,CLT017,2026-02-14,2026-03-14,343,326,encaissée,2026-02-22
PRM01013,POL0071,CLT017,2026-03-14,2026-04-14,343,326,encaissée,2026-03-23
PRM01014,POL0071,CLT017,2026-04-14,2026-05-14,343,326,encaissée,2026-04-24
PRM01015,POL0072,CLT018,2025-08-22,2025-09-22,151,143,encaissée,2025-08-26
PRM01016,POL0072,CLT018,2025-09-22,2025-10-22,151,143,encaissée,2025-09-25
PRM01017,POL0072,CLT018,2025-10-22,2025-11-22,151,143,encaissée,2025-10-28
PRM01018,POL0072,CLT018,2025-11-22,2025-12-22,151,143,encaissée,2025-11-24
PRM01019,POL0072,CLT018,2025-12-22,2026-01-22,151,143,encaissée,2025-12-30
PRM01020,POL0072,CLT018,2026-01-22,2026-02-22,151,143,encaissée,2026-01-30
PRM01021,POL0072,CLT018,2026-02-22,2026-03-22,151,143,encaissée,2026-03-08
PRM01022,POL0072,CLT018,2026-03-22,2026-04-22,151,143,encaissée,2026-04-02
PRM01023,POL0072,CLT018,2026-04-22,2026-05-22,151,143,encaissée,2026-04-24
PRM01024,POL0073,CLT018,2025-03-04,2025-04-04,1666,1583,encaissée,2025-03-05
PRM01025,POL0073,CLT018,2025-04-04,2025-05-04,1666,1583,encaissée,2025-04-18
PRM01026,POL0073,CLT018,2025-05-04,2025-06-04,1666,1583,encaissée,2025-05-11
PRM01027,POL0073,CLT018,2025-06-04,2025-07-04,1666,1583,encaissée,2025-06-09
PRM01028,POL0073,CLT018,2025-07-04,2025-08-04,1666,1583,encaissée,2025-07-18
PRM01029,POL0073,CLT018,2025-08-04,2025-09-04,1666,1583,encaissée,2025-08-19
PRM01030,POL0073,CLT018,2025-09-04,2025-10-04,1666,1583,encaissée,2025-09-18
PRM01031,POL0073,CLT018,2025-10-04,2025-11-04,1666,1583,encaissée,2025-10-18
PRM01032,POL0073,CLT018,2025-11-04,2025-12-04,1666,1583,encaissée,2025-11-14
PRM01033,POL0073,CLT018,2025-12-04,2026-01-04,1666,1583,encaissée,2025-12-08
PRM01034,POL0073,CLT018,2026-01-04,2026-02-04,1666,1583,encaissée,2026-01-05
PRM01035,POL0073,CLT018,2026-02-04,2026-03-04,1666,1583,encaissée,2026-02-19
PRM01036,POL0073,CLT018,2026-03-04,2026-04-04,1666,1583,encaissée,2026-03-14
PRM01037,POL0073,CLT018,2026-04-04,2026-05-04,1666,1583,encaissée,2026-04-12
PRM01038,POL0074,CLT018,2025-02-22,2025-03-22,928,882,encaissée,2025-02-28
PRM01039,POL0074,CLT018,2025-03-22,2025-04-22,928,882,encaissée,2025-03-28
PRM01040,POL0074,CLT018,2025-04-22,2025-05-22,928,882,encaissée,2025-04-29
PRM01041,POL0074,CLT018,2025-05-22,2025-06-22,928,882,encaissée,2025-05-25
PRM01042,POL0074,CLT018,2025-06-22,2025-07-22,928,882,encaissée,2025-07-01
PRM01043,POL0074,CLT018,2025-07-22,2025-08-22,928,882,encaissée,2025-07-23
PRM01044,POL0074,CLT018,2025-08-22,2025-09-22,928,882,encaissée,2025-08-27
PRM01045,POL0074,CLT018,2025-09-22,2025-10-22,928,882,encaissée,2025-10-06
PRM01046,POL0074,CLT018,2025-10-22,2025-11-22,928,882,encaissée,2025-10-30
PRM01047,POL0074,CLT018,2025-11-22,2025-12-22,928,882,encaissée,2025-11-28
PRM01048,POL0074,CLT018,2025-12-22,2026-01-22,928,882,encaissée,2025-12-29
PRM01049,POL0074,CLT018,2026-01-22,2026-02-22,928,882,encaissée,2026-01-26
PRM01050,POL0074,CLT018,2026-02-22,2026-03-22,928,882,encaissée,2026-03-01
PRM01051,POL0074,CLT018,2026-03-22,2026-04-22,928,882,encaissée,2026-03-26
PRM01052,POL0074,CLT018,2026-04-22,2026-05-22,928,882,encaissée,2026-04-27
PRM01053,POL0075,CLT018,2024-07-19,2024-08-19,1117,1061,encaissée,2024-07-24
PRM01054,POL0075,CLT018,2024-08-19,2024-09-19,1117,1061,encaissée,2024-08-24
PRM01055,POL0075,CLT018,2024-09-19,2024-10-19,1117,1061,encaissée,2024-10-02
PRM01056,POL0075,CLT018,2024-10-19,2024-11-19,1117,1061,encaissée,2024-10-31
PRM01057,POL0075,CLT018,2024-11-19,2024-12-19,1117,1061,encaissée,2024-11-29
PRM01058,POL0075,CLT018,2024-12-19,2025-01-19,1117,1061,encaissée,2024-12-31
PRM01059,POL0075,CLT018,2025-01-19,2025-02-19,1117,1061,encaissée,2025-01-28
PRM01060,POL0075,CLT018,2025-02-19,2025-03-19,1117,1061,encaissée,2025-02-28
PRM01061,POL0075,CLT018,2025-03-19,2025-04-19,1117,1061,encaissée,2025-03-30
PRM01062,POL0075,CLT018,2025-04-19,2025-05-19,1117,1061,encaissée,2025-04-22
PRM01063,POL0075,CLT018,2025-05-19,2025-06-19,1117,1061,encaissée,2025-05-21
PRM01064,POL0075,CLT018,2025-06-19,2025-07-19,1117,1061,encaissée,2025-06-30
PRM01065,POL0075,CLT018,2025-07-19,2025-08-19,1117,1061,encaissée,2025-07-21
PRM01066,POL0075,CLT018,2025-08-19,2025-09-19,1117,1061,encaissée,2025-09-02
PRM01067,POL0075,CLT018,2025-09-19,2025-10-19,1117,1061,encaissée,2025-09-20
PRM01068,POL0075,CLT018,2025-10-19,2025-11-19,1117,1061,encaissée,2025-10-23
PRM01069,POL0075,CLT018,2025-11-19,2025-12-19,1117,1061,encaissée,2025-11-27
PRM01070,POL0075,CLT018,2025-12-19,2026-01-19,1117,1061,encaissée,2025-12-31
PRM01071,POL0075,CLT018,2026-01-19,2026-02-19,1117,1061,encaissée,2026-01-26
PRM01072,POL0075,CLT018,2026-02-19,2026-03-19,1117,1061,encaissée,2026-02-25
PRM01073,POL0075,CLT018,2026-03-19,2026-04-19,1117,1061,encaissée,2026-03-28
PRM01074,POL0075,CLT018,2026-04-19,2026-05-19,1117,1061,encaissée,2026-05-03
PRM01075,POL0076,CLT019,2024-07-29,2024-08-29,1042,990,encaissée,2024-08-13
PRM01076,POL0076,CLT019,2024-08-29,2024-09-29,1042,990,encaissée,2024-09-12
PRM01077,POL0076,CLT019,2024-09-29,2024-10-29,1042,990,encaissée,2024-10-05
PRM01078,POL0076,CLT019,2024-10-29,2024-11-29,1042,990,encaissée,2024-10-30
PRM01079,POL0076,CLT019,2024-11-29,2024-12-29,1042,990,encaissée,2024-12-11
PRM01080,POL0076,CLT019,2024-12-29,2025-01-29,1042,990,encaissée,2025-01-07
PRM01081,POL0076,CLT019,2025-01-29,2025-03-01,1042,990,encaissée,2025-02-12
PRM01082,POL0076,CLT019,2025-03-01,2025-04-01,1042,990,encaissée,2025-03-09
PRM01083,POL0076,CLT019,2025-03-29,2025-04-29,1042,990,encaissée,2025-04-10
PRM01084,POL0076,CLT019,2025-04-29,2025-05-29,1042,990,encaissée,2025-05-09
PRM01085,POL0076,CLT019,2025-05-29,2025-06-29,1042,990,encaissée,2025-06-11
PRM01086,POL0076,CLT019,2025-06-29,2025-07-29,1042,990,encaissée,2025-07-03
PRM01087,POL0076,CLT019,2025-07-29,2025-08-29,1042,990,encaissée,2025-08-06
PRM01088,POL0076,CLT019,2025-08-29,2025-09-29,1042,990,encaissée,2025-08-31
PRM01089,POL0076,CLT019,2025-09-29,2025-10-29,1042,990,encaissée,2025-10-06
PRM01090,POL0076,CLT019,2025-10-29,2025-11-29,1042,990,encaissée,2025-11-08
PRM01091,POL0076,CLT019,2025-11-29,2025-12-29,1042,990,encaissée,2025-12-14
PRM01092,POL0076,CLT019,2025-12-29,2026-01-29,1042,990,encaissée,2026-01-01
PRM01093,POL0076,CLT019,2026-01-29,2026-03-01,1042,990,encaissée,2026-02-07
PRM01094,POL0076,CLT019,2026-03-01,2026-04-01,1042,990,encaissée,2026-03-15
PRM01095,POL0076,CLT019,2026-03-29,2026-04-29,1042,990,encaissée,2026-04-13
PRM01096,POL0076,CLT019,2026-04-29,2026-05-29,1042,990,encaissée,2026-05-07
PRM01097,POL0077,CLT019,2024-09-27,2024-10-27,178,169,encaissée,2024-10-08
PRM01098,POL0077,CLT019,2024-10-27,2024-11-27,178,169,encaissée,2024-10-31
PRM01099,POL0077,CLT019,2024-11-27,2024-12-27,178,169,encaissée,2024-12-06
PRM01100,POL0077,CLT019,2024-12-27,2025-01-27,178,169,encaissée,2024-12-31
PRM01101,POL0077,CLT019,2025-01-27,2025-02-27,178,169,encaissée,2025-02-09
PRM01102,POL0077,CLT019,2025-02-27,2025-03-27,178,169,encaissée,2025-03-05
PRM01103,POL0077,CLT019,2025-03-27,2025-04-27,178,169,encaissée,2025-03-29
PRM01104,POL0077,CLT019,2025-04-27,2025-05-27,178,169,encaissée,2025-04-29
PRM01105,POL0077,CLT019,2025-05-27,2025-06-27,178,169,encaissée,2025-06-02
PRM01106,POL0077,CLT019,2025-06-27,2025-07-27,178,169,encaissée,2025-06-30
PRM01107,POL0077,CLT019,2025-07-27,2025-08-27,178,169,encaissée,2025-07-28
PRM01108,POL0077,CLT019,2025-08-27,2025-09-27,178,169,encaissée,2025-09-11
PRM01109,POL0077,CLT019,2025-09-27,2025-10-27,178,169,encaissée,2025-10-07
PRM01110,POL0077,CLT019,2025-10-27,2025-11-27,178,169,encaissée,2025-11-06
PRM01111,POL0077,CLT019,2025-11-27,2025-12-27,178,169,encaissée,2025-12-11
PRM01112,POL0077,CLT019,2025-12-27,2026-01-27,178,169,encaissée,2026-01-08
PRM01113,POL0077,CLT019,2026-01-27,2026-02-27,178,169,encaissée,2026-01-29
PRM01114,POL0077,CLT019,2026-02-27,2026-03-27,178,169,encaissée,2026-03-03
PRM01115,POL0077,CLT019,2026-03-27,2026-04-27,178,169,encaissée,2026-04-03
PRM01116,POL0077,CLT019,2026-04-27,2026-05-27,178,169,encaissée,2026-05-07
PRM01117,POL0078,CLT019,2025-05-29,2025-06-29,1465,1392,encaissée,2025-06-02
PRM01118,POL0078,CLT019,2025-06-29,2025-07-29,1465,1392,encaissée,2025-06-30
PRM01119,POL0078,CLT019,2025-07-29,2025-08-29,1465,1392,encaissée,2025-08-02
PRM01120,POL0078,CLT019,2025-08-29,2025-09-29,1465,1392,encaissée,2025-09-02
PRM01121,POL0078,CLT019,2025-09-29,2025-10-29,1465,1392,encaissée,2025-10-09
PRM01122,POL0078,CLT019,2025-10-29,2025-11-29,1465,1392,encaissée,2025-11-08
PRM01123,POL0078,CLT019,2025-11-29,2025-12-29,1465,1392,encaissée,2025-12-06
PRM01124,POL0078,CLT019,2025-12-29,2026-01-29,1465,1392,encaissée,2026-01-04
PRM01125,POL0078,CLT019,2026-01-29,2026-03-01,1465,1392,encaissée,2026-02-12
PRM01126,POL0078,CLT019,2026-03-01,2026-04-01,1465,1392,encaissée,2026-03-09
PRM01127,POL0078,CLT019,2026-03-29,2026-04-29,1465,1392,encaissée,2026-04-03
PRM01128,POL0078,CLT019,2026-04-29,2026-05-29,1465,1392,encaissée,2026-05-14
PRM01129,POL0079,CLT019,2026-03-25,2026-04-25,1359,1291,encaissée,2026-04-08
PRM01130,POL0079,CLT019,2026-04-25,2026-05-25,1359,1291,encaissée,2026-04-29
PRM01131,POL0080,CLT019,2026-02-08,2026-03-08,815,774,encaissée,2026-02-21
PRM01132,POL0080,CLT019,2026-03-08,2026-04-08,815,774,encaissée,2026-03-20
PRM01133,POL0080,CLT019,2026-04-08,2026-05-08,815,774,encaissée,2026-04-22
PRM01134,POL0081,CLT020,2026-03-23,2026-04-23,1719,1633,encaissée,2026-04-05
PRM01135,POL0081,CLT020,2026-04-23,2026-05-23,1719,1633,encaissée,2026-04-26
PRM01136,POL0082,CLT020,2024-05-02,2024-06-02,174,165,encaissée,2024-05-04
PRM01137,POL0082,CLT020,2024-06-02,2024-07-02,174,165,encaissée,2024-06-03
PRM01138,POL0082,CLT020,2024-07-02,2024-08-02,174,165,encaissée,2024-07-11
PRM01139,POL0082,CLT020,2024-08-02,2024-09-02,174,165,encaissée,2024-08-04
PRM01140,POL0082,CLT020,2024-09-02,2024-10-02,174,165,encaissée,2024-09-07
PRM01141,POL0082,CLT020,2024-10-02,2024-11-02,174,165,encaissée,2024-10-03
PRM01142,POL0082,CLT020,2024-11-02,2024-12-02,174,165,encaissée,2024-11-03
PRM01143,POL0082,CLT020,2024-12-02,2025-01-02,174,165,encaissée,2024-12-13
PRM01144,POL0082,CLT020,2025-01-02,2025-02-02,174,165,encaissée,2025-01-16
PRM01145,POL0082,CLT020,2025-02-02,2025-03-02,174,165,encaissée,2025-02-08
PRM01146,POL0082,CLT020,2025-03-02,2025-04-02,174,165,encaissée,2025-03-07
PRM01147,POL0082,CLT020,2025-04-02,2025-05-02,174,165,encaissée,2025-04-16
PRM01148,POL0082,CLT020,2025-05-02,2025-06-02,174,165,encaissée,2025-05-12
PRM01149,POL0082,CLT020,2025-06-02,2025-07-02,174,165,encaissée,2025-06-11
PRM01150,POL0082,CLT020,2025-07-02,2025-08-02,174,165,encaissée,2025-07-13
PRM01151,POL0082,CLT020,2025-08-02,2025-09-02,174,165,encaissée,2025-08-13
PRM01152,POL0082,CLT020,2025-09-02,2025-10-02,174,165,encaissée,2025-09-06
PRM01153,POL0082,CLT020,2025-10-02,2025-11-02,174,165,encaissée,2025-10-07
PRM01154,POL0082,CLT020,2025-11-02,2025-12-02,174,165,encaissée,2025-11-13
PRM01155,POL0082,CLT020,2025-12-02,2026-01-02,174,165,encaissée,2025-12-03
PRM01156,POL0082,CLT020,2026-01-02,2026-02-02,174,165,encaissée,2026-01-17
PRM01157,POL0082,CLT020,2026-02-02,2026-03-02,174,165,encaissée,2026-02-09
PRM01158,POL0082,CLT020,2026-03-02,2026-04-02,174,165,encaissée,2026-03-14
PRM01159,POL0082,CLT020,2026-04-02,2026-05-02,174,165,encaissée,2026-04-15
PRM01160,POL0083,CLT020,2025-12-10,2026-01-10,1912,1816,encaissée,2025-12-22
PRM01161,POL0083,CLT020,2026-01-10,2026-02-10,1912,1816,encaissée,2026-01-15
PRM01162,POL0083,CLT020,2026-02-10,2026-03-10,1912,1816,encaissée,2026-02-14
PRM01163,POL0083,CLT020,2026-03-10,2026-04-10,1912,1816,encaissée,2026-03-15
PRM01164,POL0083,CLT020,2026-04-10,2026-05-10,1912,1816,encaissée,2026-04-21
PRM01165,POL0084,CLT020,2026-01-13,2026-02-13,770,732,encaissée,2026-01-28
PRM01166,POL0084,CLT020,2026-02-13,2026-03-13,770,732,encaissée,2026-02-21
PRM01167,POL0084,CLT020,2026-03-13,2026-04-13,770,732,encaissée,2026-03-26
PRM01168,POL0084,CLT020,2026-04-13,2026-05-13,770,732,encaissée,2026-04-25
PRM01169,POL0085,CLT021,2024-12-20,2025-01-20,1127,1071,encaissée,2025-01-03
PRM01170,POL0085,CLT021,2025-01-20,2025-02-20,1127,1071,encaissée,2025-01-30
PRM01171,POL0085,CLT021,2025-02-20,2025-03-20,1127,1071,encaissée,2025-02-27
PRM01172,POL0085,CLT021,2025-03-20,2025-04-20,1127,1071,encaissée,2025-04-04
PRM01173,POL0085,CLT021,2025-04-20,2025-05-20,1127,1071,encaissée,2025-04-23
PRM01174,POL0085,CLT021,2025-05-20,2025-06-20,1127,1071,encaissée,2025-05-23
PRM01175,POL0085,CLT021,2025-06-20,2025-07-20,1127,1071,encaissée,2025-06-26
PRM01176,POL0085,CLT021,2025-07-20,2025-08-20,1127,1071,encaissée,2025-07-25
PRM01177,POL0085,CLT021,2025-08-20,2025-09-20,1127,1071,encaissée,2025-08-28
PRM01178,POL0085,CLT021,2025-09-20,2025-10-20,1127,1071,encaissée,2025-09-23
PRM01179,POL0085,CLT021,2025-10-20,2025-11-20,1127,1071,encaissée,2025-10-27
PRM01180,POL0085,CLT021,2025-11-20,2025-12-20,1127,1071,encaissée,2025-11-28
PRM01181,POL0085,CLT021,2025-12-20,2026-01-20,1127,1071,encaissée,2026-01-03
PRM01182,POL0085,CLT021,2026-01-20,2026-02-20,1127,1071,encaissée,2026-02-04
PRM01183,POL0085,CLT021,2026-02-20,2026-03-20,1127,1071,encaissée,2026-03-01
PRM01184,POL0085,CLT021,2026-03-20,2026-04-20,1127,1071,encaissée,2026-03-27
PRM01185,POL0085,CLT021,2026-04-20,2026-05-20,1127,1071,encaissée,2026-04-24
PRM01186,POL0086,CLT021,2026-02-23,2026-03-23,141,134,encaissée,2026-03-06
PRM01187,POL0086,CLT021,2026-03-23,2026-04-23,141,134,encaissée,2026-04-01
PRM01188,POL0086,CLT021,2026-04-23,2026-05-23,141,134,encaissée,2026-05-02
PRM01189,POL0087,CLT022,2025-07-27,2025-08-27,1208,1148,encaissée,2025-08-08
PRM01190,POL0087,CLT022,2025-08-27,2025-09-27,1208,1148,encaissée,2025-09-08
